n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed,problem,qoi,sampler,seed,n
2000,1.3215210354549816,1159,1.3215210354549816,1159,0.004246659025420987,0.004246659025420987,0.0017350658264345003,0.041654121361931286,0.6408627794659242,1.6761967272079858,1.8957356524063753,6.851134865084442e+17,False,Heat-AMICon,q,Random,9,100
2000,1.1976816228093374,1159,1.1976816228093374,1159,0.004199971602707476,0.004199971602707476,0.001490761603758327,0.038610382072161976,0.6685694163296074,1.5537141091818996,1.5580901878706048,5.047192379713544e+18,False,Heat-AMICon,q,Random,9,120
2000,0.2649151687842377,1159,0.2649151687842377,1159,0.006810289130111732,0.006810289130111732,0.0003384967617414474,0.018398281488808878,0.5895458823968077,0.740362254909483,0.1,1132656.3359514254,False,Heat-AMICon,q,LHS,0,5
2000,0.20626436034079612,1159,0.20626436034079612,1159,0.004125355723941443,0.004125355723941443,0.0001935563880672736,0.01391245442282826,0.8012223846844597,0.5598488170797842,0.1,59286112704.24275,False,Heat-AMICon,q,LHS,0,10
2000,0.1783007938397747,1159,0.1783007938397747,1159,0.0034597765422880364,0.0034597765422880364,0.00010662341398353986,0.010325861416053378,0.8475638350957052,0.41552131086385735,0.21914962948968725,212368407744.59647,False,Heat-AMICon,q,LHS,0,15
2000,0.16005224777522373,1159,0.16005224777522373,1159,0.002536703971100623,0.002536703971100623,9.278080866504479e-05,0.009632279515516812,0.9016556761706079,0.38761099434011004,0.39472651138105797,815526388737.52,False,Heat-AMICon,q,LHS,0,20
2000,0.13762700144971363,1159,0.13762700144971363,1159,0.0021820556807843564,0.0021820556807843564,6.848633728999806e-05,0.008275647242965234,0.9247370605368357,0.3330189755692151,0.21914962948968725,2.69529444357058e+18,False,Heat-AMICon,q,LHS,0,30
2000,0.14664750540426866,1848,0.14664750540426866,1848,0.00210089210938716,0.00210089210938716,6.720285280709276e-05,0.00819773461433662,0.9111569835491687,0.3298837061445956,0.8650416871891565,88301407532975.4,False,Heat-AMICon,q,LHS,0,40
2000,0.06465446304828391,134,0.06465446304828391,134,0.0014034175240521093,0.0014034175240521093,3.24260688532314e-05,0.005694389243214008,0.9503893707128028,0.22914699196240906,1.5580901878706048,9022515635854.113,False,Heat-AMICon,q,LHS,0,60
2000,0.15232412257357322,1159,0.15232412257357322,1159,0.0015124091146777765,0.0015124091146777765,5.029208290725003e-05,0.007091691117586131,0.9215461893631147,0.2853755895696722,1.5580901878706048,6312277592565013.0,False,Heat-AMICon,q,LHS,0,80
2000,0.07158618897568686,1848,0.07158618897568686,1848,0.001413310149297629,0.001413310149297629,2.1703927687561103e-05,0.00465874743762324,0.9679025628065913,0.1874718983982574,0.7109709432312434,1.0334780349707729e+19,False,Heat-AMICon,q,LHS,0,100
2000,0.12594348461424015,1159,0.12594348461424015,1159,0.0010241477766506563,0.0010241477766506563,2.740704525733933e-05,0.005235173851682418,0.9572239518632731,0.21066778003328013,2.8063908011496896,33531249414069.844,False,Heat-AMICon,q,LHS,0,120
