problem,qoi,sampler,seed,n,n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed
Heat-AMICon,q,Random,0,75,81,0.45289159555973607,0,0.45289159555973607,0,0.018139522684565375,0.018139522684565375,0.0032869842367520222,0.05733222686022253,0.9602113397084416,0.5708863946308808,0.39472651138105797,1.1096183602873565e+19,False
Heat-AMICon,q,Random,0,80,81,0.35897814467839834,0,0.35897814467839834,0,0.01353629413737685,0.01353629413737685,0.001992181627287889,0.04463386189080987,0.9784884110805083,0.4444422602914086,0.5843414133735175,3.2036351005321142e+19,False
Heat-AMICon,q,Random,0,85,81,0.3647185036485058,0,0.3647185036485058,0,0.013682785368056607,0.013682785368056607,0.002053868371305188,0.04531962457153841,0.9776516891902798,0.4512707511038795,0.5843414133735175,3.7638384820417275e+18,False
Heat-AMICon,q,Random,0,90,81,0.36385591752500934,0,0.36385591752500934,0,0.013729808970471744,0.013729808970471744,0.002051641505508014,0.045295049459162906,0.9774861110342273,0.45102604410277336,0.5843414133735175,1.127441203927103e+19,False
Heat-AMICon,q,Random,0,95,81,0.18279779019613607,0,0.18279779019613607,0,0.010001122912055804,0.010001122912055804,0.0007250382414608545,0.026926534152409115,0.9873010911595588,0.2681213140325325,0.8650416871891565,1.262886104775175e+19,False
Heat-AMICon,q,Random,0,100,81,0.3509425450702677,0,0.3509425450702677,0,0.011660120879816578,0.011660120879816578,0.0017945386046963703,0.04236199481488531,0.9788530133671599,0.4218201143346985,1.0525002852777328,3.200358926281388e+18,False
Heat-AMICon,q,Random,0,105,81,0.35270442393608675,0,0.35270442393608675,0,0.01197289217382294,0.01197289217382294,0.0018201912008788354,0.04266369886541526,0.9826225872360949,0.4248243363418516,1.0525002852777328,1.4848315568448342e+19,False
Heat-AMICon,q,Random,0,110,81,0.5913203043797801,0,0.5913203043797801,0,0.016192237284837534,0.016192237284837534,0.004788490588891075,0.06919892043154341,0.7617406599745973,0.6890491502070302,1.2805820423628653,3.779105499948714e+18,False
Heat-AMICon,q,Random,0,115,81,0.3860163294314725,0,0.3860163294314725,0,0.012364732639190738,0.012364732639190738,0.002132129579449968,0.046174988678395666,0.9714245949754747,0.4597880503228847,1.0525002852777328,1.392984149096852e+19,False
Heat-AMICon,q,Random,0,120,81,0.39032486260714977,0,0.39032486260714977,0,0.012460412172193342,0.012460412172193342,0.0021722296488721243,0.04660718451990127,0.971628927686322,0.46409164603587066,1.0525002852777328,1.1057492717884574e+19,False
Heat-AMICon,q,LHS,0,5,81,0.7716366307579955,0,0.7716366307579955,0,0.031668704553981145,0.031668704553981145,0.009499920220508877,0.09746753418707625,0.40435426710172656,0.9705342393429247,0.1,1132656.3359514254,False
Heat-AMICon,q,LHS,0,10,81,0.6992439728486283,0,0.6992439728486283,0,0.027833249999660935,0.027833249999660935,0.00782585560212859,0.08846386608174317,0.7032234771926836,0.8808800970812212,0.1,59286112704.24275,False
Heat-AMICon,q,LHS,0,15,81,0.6667578219900305,0,0.6667578219900305,0,0.023021713849633578,0.023021713849633578,0.006498655641096041,0.08061423969185619,0.6918109057562459,0.802717340210685,0.21914962948968725,212368407744.59647,False
Heat-AMICon,q,LHS,0,20,81,0.6173461332227637,0,0.6173461332227637,0,0.023451348197479186,0.023451348197479186,0.005909064554899429,0.07687044005922841,0.8508682141724427,0.765438406676461,0.39472651138105797,815526388737.52,False
Heat-AMICon,q,LHS,0,25,81,0.6488228027163228,0,0.6488228027163228,0,0.025008424589027425,0.025008424589027425,0.006561535440278769,0.08100330511947502,0.7901613670786048,0.8065914642664339,0.1,1.0136285937899319e+18,False
Heat-AMICon,q,LHS,0,30,81,0.5858418512926655,0,0.5858418512926655,0,0.022163491647132185,0.022163491647132185,0.005304101701063503,0.07282926404312694,0.8899402629904388,0.7251983439360827,0.21914962948968725,2.69529444357058e+18,False
Heat-AMICon,q,LHS,0,35,81,0.6085938027799308,0,0.6085938027799308,0,0.020852776607714656,0.020852776607714656,0.005407761533772875,0.07353748386892821,0.8348258137813525,0.7322504520626958,0.2666403838939712,5.559228094168231e+18,False
Heat-AMICon,q,LHS,0,40,81,0.621013410540328,0,0.621013410540328,0,0.019879955361387085,0.019879955361387085,0.005527065455134318,0.07434423619309245,0.7653160651477224,0.7402836988232843,0.8650416871891565,88301407532975.4,False
Heat-AMICon,q,LHS,0,45,81,0.5313682592501769,0,0.5313682592501769,0,0.01839767079639738,0.01839767079639738,0.0041669292070319296,0.06455175603368145,0.8977645986094146,0.6427749502737101,0.39472651138105797,4.585620760866446e+18,False
Heat-AMICon,q,LHS,0,50,81,0.5513588344833699,0,0.5513588344833699,0,0.01808045767495178,0.01808045767495178,0.004389099437213193,0.06625027877083381,0.865259481437826,0.6596880125201069,0.5843414133735175,1.0965602489048312e+19,False
Heat-AMICon,q,LHS,0,55,81,0.5248044025071898,0,0.5248044025071898,0,0.01699981200620466,0.01699981200620466,0.003962595924724662,0.06294915348695852,0.9019866970215525,0.6268170145710645,0.5843414133735175,9.159283400140265e+18,False
Heat-AMICon,q,LHS,0,60,81,0.43515359416351485,0,0.43515359416351485,0,0.016475303227324097,0.016475303227324097,0.0029952258463031133,0.05472865653661812,0.9494693357479511,0.5449613092712239,1.5580901878706048,9022515635854.113,False
Heat-AMICon,q,LHS,0,65,81,0.3919101946894066,0,0.3919101946894066,0,0.014832223230917756,0.014832223230917756,0.0023991301874956342,0.048980916564470636,0.9693171816324608,0.48772811374273023,1.0525002852777328,6.816569520824585e+16,False
Heat-AMICon,q,LHS,0,70,81,0.5424936689595825,0,0.5424936689595825,0,0.018078462334713285,0.018078462334713285,0.004252510255795462,0.06521127399304097,0.8985677418741449,0.6493421089318068,0.324422607917163,1.4800662012745912e+19,False
Heat-AMICon,q,LHS,0,75,81,0.475813745137345,0,0.475813745137345,0,0.015232647886662672,0.015232647886662672,0.003225190504076514,0.05679076072810184,0.9319739244865946,0.5654947385779118,0.5843414133735175,2.9362063995667632e+19,False
Heat-AMICon,q,LHS,0,80,81,0.619969184876215,0,0.619969184876215,0,0.018035652227903997,0.018035652227903997,0.006012800595771709,0.07754225039145891,0.4225213180913651,0.7721279667972967,1.5580901878706048,6312277592565013.0,False
Heat-AMICon,q,LHS,0,85,81,0.35065157778003286,0,0.35065157778003286,0,0.013739690707496225,0.013739690707496225,0.0019933473775379617,0.044646919015067114,0.9746346268833268,0.4445722767760228,1.5580901878706048,7.415494898785304e+16,False
Heat-AMICon,q,LHS,0,90,81,0.49614682220899425,0,0.49614682220899425,0,0.015501597897437849,0.015501597897437849,0.0034945182459251815,0.0591144503985716,0.8989103903416679,0.588632908693817,0.5843414133735175,4.5020762681466476e+18,False
Heat-AMICon,q,LHS,0,95,81,0.5147634966182104,0,0.5147634966182104,0,0.015945181679214226,0.015945181679214226,0.003746937337354637,0.06121223192593648,0.8817471603416617,0.6095215955365654,0.7109709432312434,5.645094142668435e+19,False
Heat-AMICon,q,LHS,0,100,81,0.4317780840884727,0,0.4317780840884727,0,0.014340086389525908,0.014340086389525908,0.002722425842018943,0.05217687075725166,0.9510024262867878,0.5195518691843328,0.7109709432312434,1.0334780349707729e+19,False
Heat-AMICon,q,LHS,0,105,81,0.1873364425006988,0,0.1873364425006988,0,0.011427078989798221,0.011427078989798221,0.0008680307072066078,0.02946236085595667,0.9867633733702783,0.293371841414391,1.5580901878706048,2.8049796693849068e+19,False
Heat-AMICon,q,LHS,0,110,81,0.4008434657422385,0,0.4008434657422385,0,0.012994326092726716,0.012994326092726716,0.0023295458215217713,0.04826536875982376,0.9688867606298722,0.4806030371714535,1.0525002852777328,7.637263461184611e+18,False
Heat-AMICon,q,LHS,0,115,81,0.47551801821326123,0,0.47551801821326123,0,0.014865199915593272,0.014865199915593272,0.0032105824610495384,0.056662001915300686,0.9331825156801309,0.5642126210247909,0.8650416871891565,1.722475996389326e+19,False
Heat-AMICon,q,LHS,0,120,81,0.49560911111020456,0,0.49560911111020456,0,0.0149406801403508,0.0149406801403508,0.0036677646326570843,0.060562072559127995,0.7323504237687695,0.6030476251855148,2.8063908011496896,33531249414069.844,False
Heat-AMICon,q,Halton,0,5,81,0.791753867681401,0,0.791753867681401,0,0.032841280380163235,0.032841280380163235,0.010199257087198228,0.10099137135022095,0.38936075263981185,1.0056228937264111,0.5843414133735175,15141.933933888096,False
Heat-AMICon,q,Halton,0,10,81,0.5996620077617496,0,0.5996620077617496,0,0.02528010518744414,0.02528010518744414,0.005914117877477502,0.07690330212336464,0.7991934170522114,0.7657656311075057,0.12167046985882254,5919173726.836457,False
Heat-AMICon,q,Halton,0,15,81,0.5579111371961747,0,0.5579111371961747,0,0.0219856706914523,0.0219856706914523,0.004850963847464898,0.06964886106365917,0.8473663054331205,0.6935294399033078,0.12167046985882254,599140072255299.5,False
Heat-AMICon,q,Halton,0,20,81,0.5958864304140656,0,0.5958864304140656,0,0.022956925686685583,0.022956925686685583,0.005575798540761634,0.07467126984832677,0.7630670054928351,0.7435401406987212,0.5843414133735175,186036508504.57907,False
Heat-AMICon,q,Halton,0,25,81,0.5612430327978473,0,0.5612430327978473,0,0.021548892839175236,0.021548892839175236,0.004952117520388451,0.07037128335044382,0.8790476774161353,0.7007229692198819,0.39472651138105797,428993708728444.6,False
Heat-AMICon,q,Halton,0,30,81,0.5760448646640737,0,0.5760448646640737,0,0.02166074602053462,0.02166074602053462,0.005146579311790183,0.07173966344910034,0.892780796011572,0.7143486318495793,0.7109709432312434,3850195691033.7993,False
Heat-AMICon,q,Halton,0,35,81,0.6012207009554429,0,0.6012207009554429,0,0.02260080834691439,0.02260080834691439,0.005469820807903327,0.07395823691721787,0.8536512858570579,0.7364401060134076,0.1,4.1275402973237755e+18,False
Heat-AMICon,q,Halton,0,40,81,0.5524014187135045,0,0.5524014187135045,0,0.020296471719154448,0.020296471719154448,0.004614382780255382,0.06792924834160453,0.9024552659372916,0.6764063738579477,0.1801173528334133,5.534683570572467e+19,False
Heat-AMICon,q,Halton,0,45,81,0.472247772182347,0,0.472247772182347,0,0.019088846016008163,0.019088846016008163,0.0036793988430697585,0.06065804846077525,0.9223827654274661,0.604003306474442,1.0525002852777328,310298123272624.2,False
Heat-AMICon,q,Halton,0,50,81,0.4935854330225446,0,0.4935854330225446,0,0.01821205850758238,0.01821205850758238,0.0038190805535884527,0.06179870996702482,0.9015551292493796,0.6153614582585104,1.2805820423628653,121840119231438.06,False
