*********************************************************
               r                z               ur               uz               tr               tz              err              ett              ezz              erz              srr              stt              szz              srz 
 1.024977881E+00  9.898216311E-01  8.818307987E+01  5.469129634E-02 -2.601768537E+00  1.149001707E+01 -6.426829331E+01  8.603412962E+01 -4.638412676E+00 -3.716812196E+00 -7.199181581E+01  1.384315763E+02  1.149001707E+01 -2.601768537E+00 

 1.023850244E+00  9.906471189E-01  8.825285778E+01  5.145543477E-02 -2.643325025E+00  1.137665826E+01 -6.410766045E+01  8.619703741E+01 -4.823341855E+00 -3.776178608E+00 -7.162138776E+01  1.388051892E+02  1.137665826E+01 -2.643325025E+00 

 1.023850244E+00  9.917747561E-01  8.824939097E+01  4.589895444E-02 -2.413754653E+00  1.119273748E+01 -6.379689095E+01  8.619365136E+01 -5.030147324E+00 -3.448220934E+00 -7.108070359E+01  1.389060556E+02  1.119273748E+01 -2.413754653E+00 

 1.024977881E+00  9.906471189E-01  8.818060438E+01  5.080018778E-02 -2.456820241E+00  1.135624655E+01 -6.404325020E+01  8.603171446E+01 -4.788424862E+00 -3.509743201E+00 -7.160050893E+01  1.385044416E+02  1.135624655E+01 -2.456820241E+00 

 1.024977881E+00  9.917747561E-01  8.817747769E+01  4.528821389E-02 -2.232330929E+00  1.117658287E+01 -6.375029668E+01  8.602866396E+01 -4.986001133E+00 -3.189044184E+00 -7.109343089E+01  1.385971140E+02  1.117658287E+01 -2.232330929E+00 

 1.025803369E+00  9.886939939E-01  8.813339622E+01  5.924108339E-02 -2.639163819E+00  1.167082192E+01 -6.452224153E+01  8.591646205E+01 -4.405350865E+00 -3.770234028E+00 -7.249282501E+01  1.381213600E+02  1.167082192E+01 -2.639163819E+00 

 1.025803369E+00  9.898216311E-01  8.813004912E+01  5.415802963E-02 -2.466249976E+00  1.148939489E+01 -6.421557410E+01  8.591319914E+01 -4.609433224E+00 -3.523214251E+00 -7.195920234E+01  1.382210802E+02  1.148939489E+01 -2.466249976E+00 

 1.026931006E+00  9.886939939E-01  8.806068486E+01  5.842472325E-02 -2.455957946E+00  1.168816397E+01 -6.444111826E+01  8.575131566E+01 -4.362262573E+00 -3.508511352E+00 -7.242223398E+01  1.378471735E+02  1.168816397E+01 -2.455957946E+00 

 1.026931006E+00  9.898216311E-01  8.805767601E+01  5.339349967E-02 -2.282814967E+00  1.150772706E+01 -6.414754263E+01  8.574838572E+01 -4.560472729E+00 -3.261164239E+00 -7.191417079E+01  1.379401289E+02  1.150772706E+01 -2.282814967E+00 

 1.025803369E+00  9.906471189E-01  8.812775595E+01  5.029245774E-02 -2.322447827E+00  1.135691719E+01 -6.399872715E+01  8.591096366E+01 -4.755482098E+00 -3.317782610E+00 -7.158362588E+01  1.382899413E+02  1.135691719E+01 -2.322447827E+00 

 1.025803369E+00  9.917747561E-01  8.812486634E+01  4.482087350E-02 -2.102569871E+00  1.117988226E+01 -6.371705104E+01  8.590814673E+01 -4.947252333E+00 -3.003671244E+00 -7.109783593E+01  1.383774409E+02  1.117988226E+01 -2.102569871E+00 

 1.026931006E+00  9.906471189E-01  8.805562173E+01  4.957026145E-02 -2.141406209E+00  1.137676450E+01 -6.394042727E+01  8.574638531E+01 -4.701833243E+00 -3.059151727E+00 -7.155726714E+01  1.380042705E+02  1.137676450E+01 -2.141406209E+00 

 1.026931006E+00  9.917747561E-01  8.805304208E+01  4.416292905E-02 -1.928675504E+00  1.120262593E+01 -6.367191625E+01  8.574387331E+01 -4.886909792E+00 -2.755250719E+00 -7.109638310E+01  1.380857223E+02  1.120262593E+01 -1.928675504E+00 

 1.023850244E+00  8.225243878E-03  8.824939097E+01 -4.589895432E-02  2.413754645E+00  1.119273748E+01 -6.379689094E+01  8.619365136E+01 -5.030147328E+00  3.448220921E+00 -7.108070359E+01  1.389060556E+02  1.119273748E+01  2.413754645E+00 

 1.023850244E+00  9.352881122E-03  8.825285778E+01 -5.145543487E-02  2.643325026E+00  1.137665827E+01 -6.410766045E+01  8.619703741E+01 -4.823341851E+00  3.776178609E+00 -7.162138778E+01  1.388051892E+02  1.137665827E+01  2.643325026E+00 

 1.024977881E+00  8.225243878E-03  8.817747769E+01 -4.528821378E-02  2.232330920E+00  1.117658287E+01 -6.375029667E+01  8.602866396E+01 -4.986001137E+00  3.189044172E+00 -7.109343088E+01  1.385971140E+02  1.117658287E+01  2.232330920E+00 

 1.024977881E+00  9.352881122E-03  8.818060438E+01 -5.080018788E-02  2.456820241E+00  1.135624655E+01 -6.404325021E+01  8.603171446E+01 -4.788424858E+00  3.509743202E+00 -7.160050894E+01  1.385044416E+02  1.135624655E+01  2.456820241E+00 

 1.023850244E+00  1.017836888E-02  8.825559406E+01 -5.537278319E-02  2.788706264E+00  1.151239022E+01 -6.434545976E+01  8.619970994E+01 -4.667172438E+00  3.983866092E+00 -7.203721203E+01  1.387260255E+02  1.151239022E+01  2.788706264E+00 

 1.023850244E+00  1.130600612E-02  8.825956588E+01 -6.051391903E-02  2.957066059E+00  1.169529842E+01 -6.467954359E+01  8.620358924E+01 -4.450999803E+00  4.224380084E+00 -7.262466289E+01  1.386117231E+02  1.169529842E+01  2.957066059E+00 

 1.024977881E+00  1.017836888E-02  8.818307987E+01 -5.469129624E-02  2.601768530E+00  1.149001707E+01 -6.426829330E+01  8.603412962E+01 -4.638412680E+00  3.716812186E+00 -7.199181580E+01  1.384315763E+02  1.149001707E+01  2.601768530E+00 

 1.024977881E+00  1.130600612E-02  8.818668452E+01 -5.980423902E-02  2.773517126E+00  1.167213931E+01 -6.458579199E+01  8.603764642E+01 -4.429513408E+00  3.962167322E+00 -7.254665070E+01  1.383261631E+02  1.167213931E+01  2.773517126E+00 

 1.025803369E+00  8.225243878E-03  8.812486634E+01 -4.482087339E-02  2.102569863E+00  1.117988225E+01 -6.371705104E+01  8.590814673E+01 -4.947252337E+00  3.003671233E+00 -7.109783593E+01  1.383774409E+02  1.117988225E+01  2.102569863E+00 

 1.025803369E+00  9.352881122E-03  8.812775595E+01 -5.029245784E-02  2.322447828E+00  1.135691719E+01 -6.399872716E+01  8.591096366E+01 -4.755482095E+00  3.317782611E+00 -7.158362589E+01  1.382899412E+02  1.135691719E+01  2.322447828E+00 

 1.026931006E+00  8.225243878E-03  8.805304208E+01 -4.416292894E-02  1.928675496E+00  1.120262593E+01 -6.367191624E+01  8.574387332E+01 -4.886909795E+00  2.755250708E+00 -7.109638310E+01  1.380857223E+02  1.120262593E+01  1.928675496E+00 

 1.026931006E+00  9.352881122E-03  8.805562173E+01 -4.957026154E-02  2.141406209E+00  1.137676450E+01 -6.394042728E+01  8.574638531E+01 -4.701833239E+00  3.059151728E+00 -7.155726715E+01  1.380042705E+02  1.137676450E+01  2.141406209E+00 

 1.025803369E+00  1.017836888E-02  8.813004912E+01 -5.415802953E-02  2.466249969E+00  1.148939489E+01 -6.421557410E+01  8.591319914E+01 -4.609433227E+00  3.523214242E+00 -7.195920233E+01  1.382210802E+02  1.148939489E+01  2.466249969E+00 

 1.025803369E+00  1.130600612E-02  8.813339622E+01 -5.924108347E-02  2.639163819E+00  1.167082192E+01 -6.452224154E+01  8.591646205E+01 -4.405350861E+00  3.770234027E+00 -7.249282503E+01  1.381213600E+02  1.167082192E+01  2.639163819E+00 

 1.026931006E+00  1.017836888E-02  8.805767601E+01 -5.339349957E-02  2.282814960E+00  1.150772706E+01 -6.414754262E+01  8.574838572E+01 -4.560472732E+00  3.261164229E+00 -7.191417079E+01  1.379401289E+02  1.150772706E+01  2.282814960E+00 

 1.026931006E+00  1.130600612E-02  8.806068486E+01 -5.842472333E-02  2.455957946E+00  1.168816398E+01 -6.444111826E+01  8.575131566E+01 -4.362262569E+00  3.508511351E+00 -7.242223400E+01  1.378471735E+02  1.168816398E+01  2.455957946E+00 

 1.000412744E+00  1.213149388E-02  8.984710447E+01  4.018788674E-02 -5.930791005E+00  6.805497476E+00 -6.380924181E+01  8.981003592E+01 -8.365443401E+00 -8.472558579E+00 -7.081582030E+01  1.442511685E+02  6.805497476E+00 -5.930791005E+00 

 1.000412744E+00  1.325913112E-02  8.986417729E+01  3.861024640E-02 -2.692325867E+00  1.113618930E+01 -7.538902015E+01  8.982710169E+01 -1.642365844E+00 -3.846179809E+00 -9.210912673E+01  1.391934438E+02  1.113618930E+01 -2.692325867E+00 

 1.001540381E+00  1.213149388E-02  8.976918051E+01  2.293804811E-02 -4.558406344E+00  1.465211438E+01 -7.080576347E+01  8.963111444E+01 -2.087552713E+00 -6.512009063E+00 -8.155338067E+01  1.430582484E+02  1.465211438E+01 -4.558406344E+00 

 1.001540381E+00  1.325913112E-02  8.978139667E+01  1.990437749E-02 -1.915026555E+00  1.425192945E+01 -7.155093775E+01  8.964331182E+01 -1.936760538E+00 -2.735752222E+00 -8.320791865E+01  1.424640308E+02  1.425192945E+01 -1.915026555E+00 

 1.000412744E+00  1.408461888E-02  8.986748059E+01  3.416743866E-02 -5.658801530E+00  5.390600015E+00 -6.427991773E+01  8.983040363E+01 -8.749963338E+00 -8.084002186E+00 -7.235133613E+01  1.434031138E+02  5.390600015E+00 -5.658801530E+00 

 1.000412744E+00  1.521225612E-02  8.988302876E+01  3.174602007E-02 -2.578053668E+00  9.498184221E+00 -7.508702359E+01  8.984594538E+01 -2.448442311E+00 -3.682933811E+00 -9.219582957E+01  1.387103270E+02  9.498184221E+00 -2.578053668E+00 

 1.001540381E+00  1.408461888E-02  8.978941857E+01  1.825435886E-02 -4.551144539E+00  1.266742869E+01 -7.080203549E+01  8.965132138E+01 -2.907886323E+00 -6.501635055E+00 -8.238438013E+01  1.422503195E+02  1.266742869E+01 -4.551144539E+00 

 1.001540381E+00  1.521225612E-02  8.980041675E+01  1.436383175E-02 -1.982951203E+00  1.245435979E+01 -7.150640754E+01  8.966230264E+01 -2.697685742E+00 -2.832787433E+00 -8.387785073E+01  1.417583435E+02  1.245435979E+01 -1.982951203E+00 

 1.002365869E+00  1.213149388E-02  8.971065446E+01  1.058479280E-02 -2.289207075E+00  1.563593328E+01 -7.092242725E+01  8.949891176E+01 -1.579336918E+00 -3.270295821E+00 -8.144439318E+01  1.431454814E+02  1.563593328E+01 -2.289207075E+00 

 1.002365869E+00  1.325913112E-02  8.972263200E+01  8.450548412E-03 -2.129990043E+00  1.448284976E+01 -7.099709772E+01  8.951086103E+01 -2.023102742E+00 -3.042842918E+00 -8.208074320E+01  1.426303990E+02  1.448284976E+01 -2.129990043E+00 

 1.003493506E+00  1.213149388E-02  8.963075031E+01 -4.125145774E-03 -8.166572306E-01  1.637688387E+01 -7.076505881E+01  8.931871485E+01 -1.267124478E+00 -1.166653187E+00 -8.092022420E+01  1.431970589E+02  1.637688387E+01 -8.166572306E-01 

 1.003493506E+00  1.325913112E-02  8.964267859E+01 -5.828576253E-03 -1.114036142E+00  1.517857556E+01 -7.081580992E+01  8.933060160E+01 -1.739573757E+00 -1.591480203E+00 -8.152815506E+01  1.426768211E+02  1.517857556E+01 -1.114036142E+00 

 1.002365869E+00  1.408461888E-02  8.973089755E+01  6.656891939E-03 -2.533310441E+00  1.358473131E+01 -7.092388922E+01  8.951910707E+01 -2.424590788E+00 -3.619014916E+00 -8.231428649E+01  1.423059083E+02  1.358473131E+01 -2.533310441E+00 

 1.002365869E+00  1.521225612E-02  8.974167226E+01  3.625063186E-03 -2.308357073E+00  1.265800572E+01 -7.098720121E+01  8.952985635E+01 -2.780319255E+00 -3.297652962E+00 -8.283162901E+01  1.418922516E+02  1.265800572E+01 -2.308357073E+00 

 1.003493506E+00  1.408461888E-02  8.965095776E+01 -7.397729962E-03 -1.305298445E+00  1.437369205E+01 -7.083540005E+01  8.933885195E+01 -2.063237728E+00 -1.864712064E+00 -8.190733520E+01  1.423366176E+02  1.437369205E+01 -1.305298445E+00 

 1.003493506E+00  1.521225612E-02  8.966170497E+01 -9.959631311E-03 -1.482976460E+00  1.337299692E+01 -7.085567284E+01  8.934956174E+01 -2.467586297E+00 -2.118537800E+00 -8.237032423E+01  1.419170042E+02  1.337299692E+01 -1.482976460E+00 

 1.000412744E+00  9.847877439E-01  8.988302875E+01 -3.174602017E-02  2.578053569E+00  9.498184934E+00 -7.508702322E+01  8.984594538E+01 -2.448442177E+00  3.682933669E+00 -9.219582852E+01  1.387103275E+02  9.498184934E+00  2.578053569E+00 

 1.000412744E+00  9.859153811E-01  8.986748059E+01 -3.416743853E-02  5.658800832E+00  5.390600901E+00 -6.427991749E+01  8.983040363E+01 -8.749963078E+00  8.084001189E+00 -7.235133528E+01  1.434031143E+02  5.390600901E+00  5.658800832E+00 

 1.001540381E+00  9.847877439E-01  8.980041675E+01 -1.436383185E-02  1.982951152E+00  1.245435975E+01 -7.150640748E+01  8.966230264E+01 -2.697685782E+00  2.832787361E+00 -8.387785062E+01  1.417583435E+02  1.245435975E+01  1.982951152E+00 

 1.001540381E+00  9.859153811E-01  8.978941857E+01 -1.825435884E-02  4.551144526E+00  1.266742861E+01 -7.080203541E+01  8.965132137E+01 -2.907886387E+00  6.501635037E+00 -8.238438003E+01  1.422503195E+02  1.266742861E+01  4.551144526E+00 

 1.000412744E+00  9.867408689E-01  8.986417729E+01 -3.861024648E-02  2.692325752E+00  1.113619004E+01 -7.538901977E+01  8.982710169E+01 -1.642365705E+00  3.846179646E+00 -9.210912564E+01  1.391934444E+02  1.113619004E+01  2.692325752E+00 

 1.000412744E+00  9.878685061E-01  8.984710447E+01 -4.018788661E-02  5.930790264E+00  6.805498401E+00 -6.380924157E+01  8.981003591E+01 -8.365443128E+00  8.472557519E+00 -7.081581941E+01  1.442511691E+02  6.805498401E+00  5.930790264E+00 

 1.001540381E+00  9.867408689E-01  8.978139667E+01 -1.990437757E-02  1.915026502E+00  1.425192942E+01 -7.155093769E+01  8.964331182E+01 -1.936760578E+00  2.735752145E+00 -8.320791854E+01  1.424640308E+02  1.425192942E+01  1.915026502E+00 

 1.001540381E+00  9.878685061E-01  8.976918051E+01 -2.293804810E-02  4.558406331E+00  1.465211429E+01 -7.080576339E+01  8.963111444E+01 -2.087552782E+00  6.512009044E+00 -8.155338056E+01  1.430582484E+02  1.465211429E+01  4.558406331E+00 

 1.002365869E+00  9.847877439E-01  8.974167226E+01 -3.625063280E-03  2.308357065E+00  1.265800574E+01 -7.098720120E+01  8.952985635E+01 -2.780319252E+00  3.297652950E+00 -8.283162899E+01  1.418922516E+02  1.265800574E+01  2.308357065E+00 

 1.002365869E+00  9.859153811E-01  8.973089755E+01 -6.656891927E-03  2.533310441E+00  1.358473129E+01 -7.092388921E+01  8.951910707E+01 -2.424590802E+00  3.619014916E+00 -8.231428648E+01  1.423059083E+02  1.358473129E+01  2.533310441E+00 

 1.003493506E+00  9.847877439E-01  8.966170497E+01  9.959631227E-03  1.482976455E+00  1.337299694E+01 -7.085567284E+01  8.934956174E+01 -2.467586290E+00  2.118537793E+00 -8.237032422E+01  1.419170042E+02  1.337299694E+01  1.482976455E+00 

 1.003493506E+00  9.859153811E-01  8.965095776E+01  7.397729970E-03  1.305298447E+00  1.437369204E+01 -7.083540005E+01  8.933885195E+01 -2.063237735E+00  1.864712067E+00 -8.190733521E+01  1.423366176E+02  1.437369204E+01  1.305298447E+00 

 1.002365869E+00  9.867408689E-01  8.972263200E+01 -8.450548488E-03  2.129990033E+00  1.448284978E+01 -7.099709771E+01  8.951086103E+01 -2.023102738E+00  3.042842904E+00 -8.208074318E+01  1.426303991E+02  1.448284978E+01  2.129990033E+00 

 1.002365869E+00  9.878685061E-01  8.971065446E+01 -1.058479280E-02  2.289207076E+00  1.563593325E+01 -7.092242724E+01  8.949891176E+01 -1.579336933E+00  3.270295822E+00 -8.144439318E+01  1.431454814E+02  1.563593325E+01  2.289207076E+00 

 1.003493506E+00  9.867408689E-01  8.964267859E+01  5.828576187E-03  1.114036135E+00  1.517857558E+01 -7.081580992E+01  8.933060159E+01 -1.739573748E+00  1.591480193E+00 -8.152815505E+01  1.426768211E+02  1.517857558E+01  1.114036135E+00 

 1.003493506E+00  9.878685061E-01  8.963075031E+01  4.125145769E-03  8.166572350E-01  1.637688385E+01 -7.076505881E+01  8.931871485E+01 -1.267124485E+00  1.166653193E+00 -8.092022421E+01  1.431970589E+02  1.637688385E+01  8.166572350E-01 

 1.016037744E+00  1.213149388E-02  8.877382707E+01 -6.483137916E-02  4.099021569E+00  1.290806447E+01 -6.611088598E+01  8.737256818E+01 -3.843551771E+00  5.855745098E+00 -7.426620342E+01  1.406106324E+02  1.290806447E+01  4.099021569E+00 

 1.016037744E+00  1.325913112E-02  8.878126876E+01 -6.903994868E-02  4.029976867E+00  1.297081891E+01 -6.656506866E+01  8.737989241E+01 -3.626426948E+00  5.757109810E+00 -7.514327949E+01  1.403796660E+02  1.297081891E+01  4.029976867E+00 

 1.017165381E+00  1.213149388E-02  8.869941794E+01 -6.544824185E-02  3.993813990E+00  1.262637602E+01 -6.586816560E+01  8.720255289E+01 -3.989685976E+00  5.705448557E+00 -7.400349546E+01  1.402955104E+02  1.262637602E+01  3.993813990E+00 

 1.017165381E+00  1.325913112E-02  8.870635572E+01 -6.981848035E-02  3.967857690E+00  1.272039632E+01 -6.630734701E+01  8.720937359E+01 -3.766012897E+00  5.668368129E+00 -7.483747144E+01  1.400859374E+02  1.272039632E+01  3.967857690E+00 

 1.016037744E+00  1.408461888E-02  8.878674074E+01 -7.197543680E-02  3.956313948E+00  1.298787197E+01 -6.687564901E+01  8.738527802E+01 -3.488668773E+00  5.651877068E+00 -7.575390035E+01  1.402113975E+02  1.298787197E+01  3.956313948E+00 

 1.016037744E+00  1.521225612E-02  8.879419716E+01 -7.581619721E-02  3.833535161E+00  1.297427858E+01 -6.726920531E+01  8.739261674E+01 -3.328695275E+00  5.476478802E+00 -7.654243548E+01  1.399841154E+02  1.297427858E+01  3.833535161E+00 

 1.017165381E+00  1.408461888E-02  8.871148085E+01 -7.286592838E-02  3.924707164E+00  1.276425947E+01 -6.661157871E+01  8.721441223E+01 -3.619883973E+00  5.606724520E+00 -7.542411316E+01  1.399322742E+02  1.276425947E+01  3.924707164E+00 

 1.017165381E+00  1.521225612E-02  8.871849496E+01 -7.684635571E-02  3.841034149E+00  1.279131346E+01 -6.700190723E+01  8.722130798E+01 -3.444513195E+00  5.487191641E+00 -7.618903820E+01  1.397234631E+02  1.279131346E+01  3.841034149E+00 

 1.017990869E+00  1.213149388E-02  8.864511082E+01 -6.569373369E-02  3.901429612E+00  1.245093792E+01 -6.571022272E+01  8.707849306E+01 -4.075814670E+00  5.573470875E+00 -7.383723336E+01  1.400669687E+02  1.245093792E+01  3.901429612E+00 

 1.017990869E+00  1.325913112E-02  8.865169102E+01 -7.016021352E-02  3.902716814E+00  1.256279568E+01 -6.613728614E+01  8.708495697E+01 -3.849901503E+00  5.575309734E+00 -7.463954281E+01  1.398715975E+02  1.256279568E+01  3.902716814E+00 

 1.019118506E+00  1.213149388E-02  8.857112431E+01 -6.579196019E-02  3.759618358E+00  1.225071022E+01 -6.551801946E+01  8.690954368E+01 -4.167506210E+00  5.370883369E+00 -7.364000833E+01  1.397585801E+02  1.225071022E+01  3.759618358E+00 

 1.019118506E+00  1.325913112E-02  8.857723264E+01 -7.036200936E-02  3.792663890E+00  1.238149423E+01 -6.592779070E+01  8.691553741E+01 -3.941077477E+00  5.418091271E+00 -7.439990427E+01  1.395807551E+02  1.238149423E+01  3.792663890E+00 

 1.017990869E+00  1.408461888E-02  8.865656737E+01 -7.327536410E-02  3.879365710E+00  1.262250052E+01 -6.643566157E+01  8.708974714E+01 -3.699709929E+00  5.541951014E+00 -7.520783177E+01  1.397277404E+02  1.262250052E+01  3.879365710E+00 

 1.017990869E+00  1.521225612E-02  8.866326097E+01 -7.734137617E-02  3.821673756E+00  1.267423222E+01 -6.682165116E+01  8.709632244E+01 -3.515988826E+00  5.459533937E+00 -7.595369504E+01  1.395314680E+02  1.267423222E+01  3.821673756E+00 

 1.019118506E+00  1.408461888E-02  8.858177755E+01 -7.355119801E-02  3.792980084E+00  1.245861704E+01 -6.621710712E+01  8.691999706E+01 -3.787517304E+00  5.418542977E+00 -7.494280871E+01  1.394491372E+02  1.245861704E+01  3.792980084E+00 

 1.019118506E+00  1.521225612E-02  8.858804015E+01 -7.771197370E-02  3.767043752E+00  1.253821094E+01 -6.659522103E+01  8.692614218E+01 -3.595614803E+00  5.381491074E+00 -7.566123778E+01  1.392686707E+02  1.253821094E+01  3.767043752E+00 

 1.016037744E+00  9.847877439E-01  8.879419716E+01  7.581619714E-02 -3.833535166E+00  1.297427858E+01 -6.726920531E+01  8.739261674E+01 -3.328695277E+00 -5.476478809E+00 -7.654243546E+01  1.399841154E+02  1.297427858E+01 -3.833535166E+00 

 1.016037744E+00  9.859153811E-01  8.878674074E+01  7.197543686E-02 -3.956313949E+00  1.298787198E+01 -6.687564901E+01  8.738527802E+01 -3.488668769E+00 -5.651877070E+00 -7.575390037E+01  1.402113975E+02  1.298787198E+01 -3.956313949E+00 

 1.017165381E+00  9.847877439E-01  8.871849496E+01  7.684635564E-02 -3.841034154E+00  1.279131346E+01 -6.700190723E+01  8.722130798E+01 -3.444513197E+00 -5.487191648E+00 -7.618903818E+01  1.397234631E+02  1.279131346E+01 -3.841034154E+00 

 1.017165381E+00  9.859153811E-01  8.871148085E+01  7.286592845E-02 -3.924707166E+00  1.276425947E+01 -6.661157872E+01  8.721441223E+01 -3.619883969E+00 -5.606724522E+00 -7.542411318E+01  1.399322742E+02  1.276425947E+01 -3.924707166E+00 

 1.016037744E+00  9.867408689E-01  8.878126876E+01  6.903994861E-02 -4.029976872E+00  1.297081891E+01 -6.656506866E+01  8.737989241E+01 -3.626426951E+00 -5.757109817E+00 -7.514327947E+01  1.403796660E+02  1.297081891E+01 -4.029976872E+00 
